food_id,food_name,food_name_display,aliases,category,subcategory,region,state,vegetarian_status,serving_size_g,calories_per_100g,calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,preparation_variant,is_verified,data_source,created_at,updated_at
food_d2c316a9,instant coffee,Instant coffee,[],,,,,Veg,250.0,9.264,23.16,0.64,3.65,0.75,0.0,3.62,4.92,normal,True,Master Food Database,,
food_9a5f9af2,instant dhokla,Instant dhokla,[],,,,,Veg,150.0,138.07333333333332,207.11,7.66,24.11,9.37,3.57,6.86,763.98,normal,True,Master Food Database,,
food_acd6078c,instant idli,Instant idli,['with semolina'],,,,,Veg,150.0,164.85999999999999,247.29,9.16,43.4,3.61,7.13,3.35,1504.66,normal,True,Master Food Database,,
food_c4d1d175,italian dressing,Italian Dressing,[],Condiment,,,,Veg,30.0,233.33333333333334,70.0,0.0,3.0,7.0,0.0,2.0,300.0,normal,True,Master Food Database,,
food_42a583b1,italian sausage,Italian Sausage,[],Protein/Meat,,,,Non-Veg,150.0,133.33333333333331,200.0,12.0,3.0,16.0,0.0,1.0,550.0,normal,True,Master Food Database,,
food_1328e2e7,jackfruit fritters,Jackfruit fritters,['Ponsa mulik/Kathal ka pakora'],,,,,Veg,150.0,398.52666666666664,597.79,2.34,24.0,54.41,1.5,11.48,46.39,normal,True,Master Food Database,,
food_16862a0f,jackfruit kofta curry,Jackfruit kofta curry,['Kathal ka kofta curry'],,,,,Veg,200.0,160.54,321.08,0.8,3.17,33.83,0.96,2.4,40.04,normal,True,Master Food Database,,
food_7f62839b,jackfruit sabzi,Jackfruit sabzi,['Kathal ki sabzi'],,,,,Veg,150.0,416.93333333333334,625.4,0.69,3.4,67.6,1.02,2.59,58.95,normal,True,Master Food Database,,
food_0ae9b140,jackfruit/kathal,Jackfruit/Kathal,['dry'],,,,,Veg,150.0,325.98,488.97,0.93,4.56,51.78,1.33,3.55,33.68,normal,True,Master Food Database,,
food_4fb7b6c7,jadoh,Jadoh,[],Rice Dish,,,Meghalaya,Non-Veg,250.0,120.0,300.0,16.0,48.0,8.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_7d5f0e93,jal jeera,Jal jeera,[],,,,,Veg,150.0,20.16,30.24,0.44,6.7,0.26,0.95,5.71,215.62,normal,True,Master Food Database,,
food_034fe8da,jalapeno,Jalapeno,[],Vegetable,,,,Veg,150.0,2.666666666666667,4.0,0.1,0.8,0.1,0.4,0.5,1.0,normal,True,Master Food Database,,
food_f086ee2e,jaleba,Jaleba,[],Sweet,,North India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_55603d09,jalebi,Jalebi,[],Sweet,,,Gujarat,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_d8413b56,jalfrezi,Jalfrezi,[],Curry,,North India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_9b521d40,jam and fruit pancake,Jam and fruit pancake,[],,,,,Veg,150.0,108.01333333333334,162.02,3.79,20.73,7.01,1.21,7.85,93.09,normal,True,Master Food Database,,
food_e5bcc11e,jam filling,Jam filling,[],,,,,Veg,150.0,123.08000000000001,184.62,0.0,46.15,0.0,0.0,41.54,0.0,normal,True,Master Food Database,,
food_a355b657,jam tart,Jam tart,[],,,,,Veg,150.0,240.48000000000002,360.72,4.42,46.18,17.35,1.14,14.74,70.34,normal,True,Master Food Database,,
food_eda285d9,jasmine rice,Jasmine Rice,[],Grain,,,,Veg,250.0,82.0,205.0,4.3,45.0,0.4,0.6,0.0,2.0,normal,True,Master Food Database,,
food_2767afa7,jeera aloo,Jeera Aloo,[],Vegetable,,West India,,Veg,150.0,86.7,130.0,4.0,15.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_8192e8ae,jellied sunshine fruit salad,Jellied sunshine fruit salad,[],,,,,Veg,150.0,32.57333333333333,48.86,5.85,4.21,0.85,1.8,2.86,74.2,normal,True,Master Food Database,,
food_327b4bda,jelly,Jelly,[],Condiment,,,,Veg,30.0,166.66666666666669,50.0,0.0,13.0,0.0,0.1,12.0,5.0,normal,True,Master Food Database,,
food_95d159be,jelly biscuit,Jelly biscuit,[],,,,,Veg,150.0,269.74,404.61,4.23,55.24,19.33,2.02,29.76,110.57,normal,True,Master Food Database,,
food_3f86b9d5,jhangore ki kheer,Jhangore Ki Kheer,[],Sweet,,,Uttarakhand,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_4cb366dc,jhatpat achar with carrot,Jhatpat achar with carrot,['Jhatpat achaar gajar ke saath'],,,,,Veg,150.0,60.806666666666665,91.21,1.98,6.32,6.55,5.08,3.04,2067.33,normal,True,Master Food Database,,
food_19d37c6f,jicama,Jicama,[],Vegetable,,,,Veg,150.0,30.666666666666664,46.0,0.9,10.6,0.1,5.8,2.1,5.0,normal,True,Master Food Database,,
food_82790c4b,jonna roti,Jonna Roti,[],Bread,,,Telangana,Veg,80.0,312.5,250.0,7.0,42.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_e3c50253,jowar dosa,Jowar dosa,[],,,,,Veg,150.0,196.23333333333335,294.35,8.5,40.53,10.28,5.56,0.59,97.25,normal,True,Master Food Database,,
food_ebebd4fc,junglee maas,Junglee Maas,[],Meat,,,Rajasthan,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_8c24c9f6,juvar no rotlo,Juvar No Rotlo,[],Bread,,West India,,Veg,80.0,312.5,250.0,7.0,42.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_a3cf8e0e,kaara kozhambu,Kaara Kozhambu,[],Curry,,South India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_f628df43,kabiraji,Kabiraji,[],Chicken,,East India,,Non-Veg,180.0,166.7,300.0,33.0,10.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_61b6de9b,kabuli channa curry,Kabuli channa curry,[],,,,,Veg,200.0,34.285,68.57,2.92,7.63,3.06,1.12,1.24,122.05,normal,True,Master Food Database,,
food_ecaddc97,kachori,Kachori,[],Snack,,,Gujarat,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_d2d550d4,kachori sabzi,Kachori Sabzi,[],Breakfast,,,Uttar Pradesh,Veg,180.0,122.2,220.0,7.0,32.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_b7c57a2f,kadai paneer,Kadai Paneer,[],Curry,,North India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_95587156,kadhai paneer,Kadhai Paneer,[],,,,,Veg,150.0,71.99333333333333,107.99,4.33,7.34,6.81,2.07,5.54,144.33,normal,True,Master Food Database,,
food_fb4e9ff4,kadhi and khichdi,Kadhi And Khichdi,[],Main Dish,,North India,,Veg,250.0,120.0,300.0,10.0,40.0,10.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_5b4141d6,kadhi pakoda,Kadhi Pakoda,[],Curry,,North India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_6725f0e7,kadhi pakora,Kadhi Pakora,[],Curry,,,Haryana,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_29dfb69b,kafuli,Kafuli,[],Main Dish,,,Uttarakhand,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_ed505891,kahwa,Kahwa,[],Drink,,,Jammu and Kashmir,Veg,250.0,48.0,120.0,4.0,18.0,4.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_e04657c0,kakori kebab,Kakori Kebab,[],Meat,,,Uttar Pradesh,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_17a844b6,kale,Kale,[],Vegetable,,,,Veg,150.0,22.0,33.0,2.9,6.0,0.6,2.0,1.0,29.0,normal,True,Master Food Database,,
food_24d5d61e,kale salad,Kale salad,[],,,,,Veg,150.0,118.47333333333334,177.71,4.86,5.01,15.33,1.36,3.31,292.04,normal,True,Master Food Database,,
food_10a84b03,kangshoi,Kangshoi,[],Curry,,,Manipur,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_9dc4db70,kanji,Kanji,[],Main Dish,,South India,,Veg,250.0,120.0,300.0,10.0,40.0,10.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_c53cf1ed,kansar,Kansar,[],Sweet,,West India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_0e70eb7a,karanji,Karanji,[],Sweet,,West India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_eef2040e,karela bharta,Karela Bharta,[],Vegetable,,North India,,Veg,150.0,86.7,130.0,4.0,15.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_4c027ba0,karela nu shak,Karela Nu Shak,[],Vegetable,,Unsorted,,Veg,150.0,86.7,130.0,4.0,15.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_1480ae2b,karimeen pollichathu,Karimeen Pollichathu,[],Fish,,,Kerala,Non-Veg,180.0,133.3,240.0,33.0,0.0,13.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_c96cffd6,kashmiri 'tahar',Kashmiri 'tahar',[],,,,,Veg,150.0,65.47333333333333,98.21,1.95,19.11,1.37,0.98,0.17,61.29,normal,True,Master Food Database,,
food_b380943e,kashmiri masala,Kashmiri masala,[],,,,,Veg,150.0,259.34666666666664,389.02,8.26,23.16,31.03,12.12,2.41,3106.14,normal,True,Master Food Database,,
food_bc65690a,kashmiri mutton koftas,Kashmiri mutton koftas,['Gushtaba'],,,,,Non-Veg,150.0,64.94666666666666,97.42,6.33,3.04,6.77,0.62,2.13,130.11,normal,True,Master Food Database,,
food_39cf52cb,kashmiri pulao,Kashmiri Pulao,[],Rice Dish,,,Jammu and Kashmir,Veg,250.0,120.0,300.0,8.0,48.0,8.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_381a9624,kashmiri tea,Kashmiri tea,['Kehwa'],,,,,Veg,250.0,9.959999999999999,24.9,0.17,5.23,0.51,0.16,5.14,0.29,normal,True,Master Food Database,,
food_40bc0bce,katha meetha petha,Katha Meetha Petha,[],Sweet,,North India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_fcbfbf74,kathi roll chicken,Kathi Roll Chicken,[],Street Food,,,West Bengal,Non-Veg,180.0,194.4,350.0,16.0,45.0,15.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_7a9301c1,kathi roll egg,Kathi Roll Egg,[],Street Food,,,West Bengal,Non-Veg,180.0,194.4,350.0,16.0,45.0,15.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_110ef7f9,kathi roll paneer,Kathi Roll Paneer,[],Street Food,,,West Bengal,Veg,180.0,194.4,350.0,8.0,45.0,15.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_7f3098b1,kebabs,Kebabs,[],Meat,,,Delhi,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_c4797071,keema kofta curry,Keema kofta curry,[],,,,,Non-Veg,200.0,77.225,154.45,9.77,5.64,10.39,1.51,2.14,311.51,normal,True,Master Food Database,,
food_0e26fc3e,keema pancake,Keema pancake,[],,,,,Non-Veg,150.0,117.51333333333334,176.27,9.01,9.56,11.25,0.84,2.2,125.4,normal,True,Master Food Database,,
food_d477f033,keema parantha/paratha,Keema parantha/paratha,[],,,,,Non-Veg,80.0,297.6125,238.09,9.41,18.36,13.91,3.44,0.99,140.62,normal,True,Master Food Database,,
food_cd77f470,keerai koottu,Keerai Koottu,[],Curry,,South India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_7a105a78,keerai masiyal,Keerai Masiyal,[],Vegetable,,South India,,Veg,150.0,86.7,130.0,4.0,15.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_623f177d,keerai poriyal,Keerai Poriyal,[],Vegetable,,South India,,Veg,150.0,86.7,130.0,4.0,15.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_c3f287ce,keerai sadam,Keerai Sadam,[],Rice Dish,,South India,,Veg,250.0,120.0,300.0,8.0,48.0,8.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_f3616865,kefir,Kefir,[],Beverage/Dairy,,,,Veg,250.0,41.6,104.0,10.0,10.0,2.5,0.0,9.0,100.0,normal,True,Master Food Database,,
food_bf49f84a,ker sangri,Ker Sangri,[],Main Dish,,,Rajasthan,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_537249e3,kerala beef fry,Kerala Beef Fry,[],Meat,,,Kerala,Non-Veg,180.0,194.4,350.0,32.0,5.5,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_a778f3bd,kerala chicken curry,Kerala Chicken Curry,[],Chicken,,,Kerala,Non-Veg,180.0,166.7,300.0,33.0,5.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_7d69afbb,kerala fish curry,Kerala Fish Curry,[],Fish,,,Kerala,Non-Veg,180.0,133.3,240.0,33.0,0.0,13.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_c8da1a24,kerala sadya,Kerala Sadya,[],Thali,,,Kerala,Veg,400.0,125.0,500.0,16.0,65.0,18.0,9.0,0.0,0.0,normal,True,Master Food Database,,
food_fb71c52d,keri no ras,Keri No Ras,[],Dessert,,West India,,Veg,100.0,280.0,280.0,5.0,35.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_b888fe77,kesari bat,Kesari Bat,[],Sweet,,South India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_644ef5cb,kesari bath,Kesari bath,[],,,,,Veg,150.0,163.04666666666668,244.57,2.4,31.38,12.59,1.65,20.16,1.7,normal,True,Master Food Database,,
food_07cfe496,ketchup,Ketchup,[],Condiment,,,,Veg,30.0,55.55555555555554,16.666666666666668,0.16666666666666666,4.166666666666667,0.06666666666666667,0.16666666666666666,4.0,160.0,normal,True,Master Food Database,,
food_d993977c,khaja,Khaja,[],Sweet,,,Bihar,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_7cb2d0c4,khakhra,Khakhra,[],Snack,,,Gujarat,Veg,100.0,226.33333333333334,246.16666666666666,5.593333333333334,30.55333333333333,11.106666666666667,3.81,0.0,0.0,normal,True,Master Food Database,,
food_15a57ad6,khakhra chaat,Khakhra chaat,[],,,,,Veg,150.0,239.10666666666665,358.66,4.52,16.64,30.65,3.04,3.26,102.78,normal,True,Master Food Database,,
food_350a1462,khaman,Khaman,['dhokla'],Snack,,,Gujarat,Veg,100.0,198.82888888888888,204.91,4.64,23.12,10.266666666666667,2.4966666666666666,0.0,0.0,normal,True,Master Food Database,,
food_10160b40,khandvi,Khandvi,[],Snack,,,Gujarat,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_9a19cf69,khar,Khar,[],Main Dish,,,Assam,Veg,200.0,140.0,210.0,6.5,23.0,9.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_2f60b5a8,kharoli,Kharoli,[],Pickle,,East India,,Veg,30.0,333.3,100.0,2.0,7.0,7.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_045694d6,khasta kachori,Khasta kachori,[],,,,,Veg,150.0,475.15333333333336,712.73,2.51,12.81,72.27,0.97,0.34,90.56,normal,True,Master Food Database,,
food_412f2e53,khatkhate,Khatkhate,[],Main Dish,,,Goa,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_d0373504,khatta channa,Khatta channa,[],,,,,Veg,150.0,135.04666666666668,202.57,6.3,21.14,10.56,5.26,4.75,513.32,normal,True,Master Food Database,,
food_ccd7b309,kheer,Kheer,[],Sweet,,,Uttar Pradesh,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_616eca86,kheer makhana,Kheer Makhana,[],Sweet,,,Bihar,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_25d12724,khichdi,Khichdi,[],Main Dish,,North India,,Veg,250.0,120.0,300.0,10.0,40.0,10.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_264de14f,khichdi kadhi,Khichdi Kadhi,[],Main Dish,,,Gujarat,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_8522aeb5,khichu,Khichu,[],Snack,,West India,,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_03ddf59d,khoa and coconut pancake,Khoa and coconut pancake,[],,,,,Veg,150.0,181.32000000000002,271.98,6.98,27.32,15.29,1.65,16.47,101.0,normal,True,Master Food Database,,
food_58c3e98d,khoa coconut burfi,Khoa coconut burfi,[],,,,,Veg,150.0,274.3,411.45,9.98,36.55,26.01,4.07,35.6,31.14,normal,True,Master Food Database,,
food_1c621eb0,khoa ladoo,Khoa ladoo,[],,,,,Veg,150.0,264.0133333333333,396.02,12.21,34.43,24.09,3.08,33.37,31.71,normal,True,Master Food Database,,
food_eba6a52d,khorisa,Khorisa,[],Pickle,,East India,,Veg,30.0,333.3,100.0,2.0,7.0,7.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_d32eb4f1,khoya paneer,Khoya Paneer,[],Curry,,North India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_2ff6ab47,khura,Khura,[],Bread,,,Arunachal Pradesh,Veg,80.0,312.5,250.0,7.0,42.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_6d0d4cdb,kibbeh,Kibbeh,[],Meal/Meat,,,,Veg,150.0,153.33333333333334,230.0,9.0,20.0,13.0,3.0,1.0,450.0,normal,True,Master Food Database,,
food_5d6c55d9,kidney bean curry,Kidney bean curry,['Rajmah curry'],,,,,Veg,200.0,71.865,143.73,5.95,16.38,5.77,5.83,2.49,354.6,normal,True,Master Food Database,,
food_bd4c7cb2,kidney bean sandwich with cottage cheese,Kidney bean sandwich with cottage cheese,[],,,,,Veg,100.0,176.64,176.64,9.85,18.86,6.84,3.66,3.69,97.97,normal,True,Master Food Database,,
food_9d9a0599,kimchi,Kimchi,[],Vegetable,,,,Veg,150.0,14.666666666666666,22.0,1.7,4.0,0.4,2.4,1.5,750.0,normal,True,Master Food Database,,
food_88dac4a2,kimchi jjigae,Kimchi Jjigae,[],Meal/Soup,,,,Veg,250.0,140.0,350.0,15.0,20.0,22.0,5.0,6.0,1200.0,normal,True,Master Food Database,,
food_7a249a75,kinema curry,Kinema Curry,[],Main Dish,,,Sikkim,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_578685be,kiwi granola pudding,Kiwi granola pudding,[],,,,,Veg,150.0,187.32666666666665,280.99,5.6,32.33,15.36,3.71,15.08,59.21,normal,True,Master Food Database,,
food_de49831c,kiwifruit,Kiwifruit,[],Fruit,,,,Veg,150.0,30.666666666666664,46.0,0.9,11.1,0.4,2.3,6.7,2.0,normal,True,Master Food Database,,
food_6a99107b,kodi vepudu,Kodi Vepudu,[],Chicken,,,Andhra Pradesh,Non-Veg,180.0,166.7,300.0,33.0,5.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_4ca508d4,kodubale,Kodubale,[],Snack,,South India,,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_4bee94ed,kofta,Kofta,[],Curry,,North India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_390ed962,koldil chicken,Koldil Chicken,[],Chicken,,East India,,Non-Veg,180.0,166.7,300.0,33.0,10.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_8239f23d,koldil duck,Koldil Duck,[],Meat,,East India,,Non-Veg,180.0,194.4,350.0,32.0,8.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_e944906c,kolhapuri akkha masoor dal,Kolhapuri Akkha Masoor Dal,[],Curry,,South India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_220979bf,kolhapuri chicken,Kolhapuri Chicken,[],Chicken,,,Maharashtra,Non-Veg,180.0,166.7,300.0,33.0,5.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_45bf2dd2,kolhapuri misal,Kolhapuri Misal,[],Street Food,,,Maharashtra,Veg,180.0,194.4,350.0,8.0,45.0,15.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_b64cb688,kolhapuri mutton,Kolhapuri Mutton,[],Meat,,,Maharashtra,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_817da317,kolim / jawla,Kolim / Jawla,[],Fish,,West India,,Non-Veg,180.0,133.3,240.0,33.0,5.0,13.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_a561168c,kolkata biryani,Kolkata Biryani,[],Rice Dish,,,West Bengal,Non-Veg,250.0,120.0,300.0,16.0,48.0,8.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_4f043300,kombdi vade,Kombdi Vade,[],Chicken,,West India,,Non-Veg,180.0,166.7,300.0,33.0,10.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_2a3e6716,kombucha,Kombucha,[],Beverage,,,,Veg,250.0,18.0,45.0,0.0,10.5,0.0,0.0,6.0,10.0,normal,True,Master Food Database,,
food_ec8f10d9,konir dom,Konir Dom,[],Egg,,East India,,Non-Veg,100.0,160.0,160.0,20.0,3.0,10.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_8f9e3413,koottu,Koottu,[],Curry,,South India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_6e89a277,kootu,Kootu,[],Curry,,,Tamil Nadu,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_d6f710d6,kopra paak,Kopra Paak,[],Sweet,,West India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_a6f41687,kori gassi,Kori Gassi,[],Chicken,,,Karnataka,Non-Veg,180.0,166.7,300.0,33.0,5.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_f85d0a46,kori rotti,Kori Rotti,[],Main Dish,,South India,,Non-Veg,250.0,120.0,300.0,18.0,40.0,10.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_14a74191,korma,Korma,[],Meat,,,Uttar Pradesh,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_951c9efd,kos kootu,Kos Kootu,[],Curry,,South India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_a63d8853,kosambari,Kosambari,[],Salad,,,Karnataka,Veg,200.0,50.0,100.0,4.0,12.0,3.0,4.0,0.0,0.0,normal,True,Master Food Database,,
food_7ad62676,kosha mangsho,Kosha Mangsho,[],Meat,,,West Bengal,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_f7f1e90b,koshambri,Koshambri,[],Salad,,South India,,Veg,150.0,66.7,100.0,4.0,12.0,3.0,4.0,0.0,0.0,normal,True,Master Food Database,,
food_79bfc1b0,koshimbir,Koshimbir,[],Salad,,West India,,Veg,150.0,66.7,100.0,4.0,12.0,3.0,4.0,0.0,0.0,normal,True,Master Food Database,,
food_2398c886,kothamali sadam,Kothamali Sadam,[],Rice Dish,,South India,,Veg,250.0,120.0,300.0,8.0,48.0,8.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_1ca2fe9d,kothimbir vadi,Kothimbir Vadi,[],Snack,,,Maharashtra,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_f1cce708,kulfi,Kulfi,[],Sweet,,,Delhi,Veg,75.0,232.81,199.215,4.105,26.65,8.35,1.06,0.0,0.0,normal,True,Master Food Database,,
food_7c7808a6,kulfi falooda,Kulfi Falooda,[],Dessert,,North India,,Veg,100.0,280.0,280.0,5.0,35.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_1c025328,kullu trout,Kullu Trout,[],Fish,,,Himachal Pradesh,Non-Veg,180.0,133.3,240.0,33.0,0.0,13.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_f7cb4b33,kumaoni mutton,Kumaoni Mutton,[],Meat,,,Uttarakhand,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_9c10db6d,kumaoni raita,Kumaoni Raita,[],Side Dish,,,Uttarakhand,Veg,100.0,140.0,140.0,4.0,16.0,6.0,4.0,0.0,0.0,normal,True,Master Food Database,,
food_64f18b46,kumol sawul,Kumol Sawul,[],Breakfast,,East India,,Veg,180.0,122.2,220.0,7.0,32.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_ae102559,kundapura chicken,Kundapura Chicken,[],Chicken,,,Karnataka,Non-Veg,180.0,166.7,300.0,33.0,5.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_1237c674,kuzhakkattai,Kuzhakkattai,[],Snack,,South India,,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_baa20af2,kuzhambu,Kuzhambu,[],Curry,,South India,,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_3371fea8,laal maas,Laal Maas,[],Meat,,,Rajasthan,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_159ed502,laapsi,Laapsi,[],Sweet,,North India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_6d61b72e,labneh,Labneh,[],Dairy,,,,Veg,150.0,40.0,60.0,4.0,2.0,4.0,0.0,2.0,80.0,normal,True,Master Food Database,,
